frame.number	frame.time	frame.time_relative	ip.proto	ip.src	udp.srcport	tcp.srcport	ip.dst	udp.dstport	tcp.dstport	frame.len
10976	Apr 25, 2006 05:58:58.796181000 CDT	4.171816000	17	192.168.62.121	32921		227.111.1.5	12345		1358
10977	Apr 25, 2006 05:58:58.796394000 CDT	4.172029000	17	192.168.62.121	32921		227.111.1.5	12345		1358
10978	Apr 25, 2006 05:58:58.796613000 CDT	4.172248000	17	192.168.62.121	32915		227.111.1.1	12345		1358
10979	Apr 25, 2006 05:58:58.796824000 CDT	4.172459000	17	192.168.62.121	32917		227.111.1.3	12345		1358
10980	Apr 25, 2006 05:58:58.797044000 CDT	4.172679000	17	192.168.62.121	32923		227.111.1.6	12345		1358
10981	Apr 25, 2006 05:58:58.797264000 CDT	4.172899000	17	192.168.62.121	32921		227.111.1.5	12345		1358
10982	Apr 25, 2006 05:58:58.797453000 CDT	4.173088000	17	192.168.62.121	32915		227.111.1.1	12345		1358
10983	Apr 25, 2006 05:58:58.797631000 CDT	4.173266000	17	192.168.62.121	32920		227.111.1.4	12345		1358
10984	Apr 25, 2006 05:58:58.797824000 CDT	4.173459000	17	192.168.62.121	32917		227.111.1.3	12345		1358
10985	Apr 25, 2006 05:58:58.798011000 CDT	4.173646000	17	192.168.62.121	32923		227.111.1.6	12345		1358
10986	Apr 25, 2006 05:58:58.798229000 CDT	4.173864000	17	192.168.62.121	32921		227.111.1.5	12345		1358
10987	Apr 25, 2006 05:58:58.798407000 CDT	4.174042000	17	192.168.62.121	32917		227.111.1.3	12345		1358
10988	Apr 25, 2006 05:58:58.798595000 CDT	4.174230000	17	192.168.62.121	32921		227.111.1.5	12345		1358
10989	Apr 25, 2006 05:58:58.798787000 CDT	4.174422000	17	192.168.62.121	32916		227.111.1.2	12345		1358
10990	Apr 25, 2006 05:58:58.798922000 CDT	4.174557000	17	192.168.62.121	32915		227.111.1.1	12345		1358
10991	Apr 25, 2006 05:58:58.799137000 CDT	4.174772000	17	192.168.62.121	32915		227.111.1.1	12345		1358
10992	Apr 25, 2006 05:58:58.799342000 CDT	4.174977000	17	192.168.62.121	32923		227.111.1.6	12345		1358
10993	Apr 25, 2006 05:58:58.799531000 CDT	4.175166000	17	192.168.62.121	32921		227.111.1.5	12345		1358
10994	Apr 25, 2006 05:58:58.799740000 CDT	4.175375000	17	192.168.62.121	32920		227.111.1.4	12345		1358
10995	Apr 25, 2006 05:58:58.799940000 CDT	4.175575000	17	192.168.62.121	32917		227.111.1.3	12345		1358
10996	Apr 25, 2006 05:58:58.800137000 CDT	4.175772000	17	192.168.62.121	32915		227.111.1.1	12345		1358
10997	Apr 25, 2006 05:58:58.800357000 CDT	4.175992000	17	192.168.62.121	32923		227.111.1.6	12345		1358
10998	Apr 25, 2006 05:58:58.800563000 CDT	4.176198000	17	192.168.62.121	32921		227.111.1.5	12345		1358
10999	Apr 25, 2006 05:58:58.800772000 CDT	4.176407000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11000	Apr 25, 2006 05:58:58.800968000 CDT	4.176603000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11001	Apr 25, 2006 05:58:58.801166000 CDT	4.176801000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11002	Apr 25, 2006 05:58:58.814555000 CDT	4.190190000	17	192.168.62.121	32920		227.111.1.4	12345		1358
11003	Apr 25, 2006 05:58:58.814700000 CDT	4.190335000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11004	Apr 25, 2006 05:58:58.814843000 CDT	4.190478000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11005	Apr 25, 2006 05:58:58.815016000 CDT	4.190651000	17	192.168.62.121	32916		227.111.1.2	12345		1358
11006	Apr 25, 2006 05:58:58.815231000 CDT	4.190866000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11007	Apr 25, 2006 05:58:58.815443000 CDT	4.191078000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11008	Apr 25, 2006 05:58:58.815649000 CDT	4.191284000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11009	Apr 25, 2006 05:58:58.815854000 CDT	4.191489000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11010	Apr 25, 2006 05:58:58.816052000 CDT	4.191687000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11011	Apr 25, 2006 05:58:58.816240000 CDT	4.191875000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11012	Apr 25, 2006 05:58:58.816446000 CDT	4.192081000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11013	Apr 25, 2006 05:58:58.816638000 CDT	4.192273000	17	192.168.62.121	32920		227.111.1.4	12345		1358
11014	Apr 25, 2006 05:58:58.816820000 CDT	4.192455000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11015	Apr 25, 2006 05:58:58.817015000 CDT	4.192650000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11016	Apr 25, 2006 05:58:58.817196000 CDT	4.192831000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11017	Apr 25, 2006 05:58:58.817332000 CDT	4.192967000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11018	Apr 25, 2006 05:58:58.817512000 CDT	4.193147000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11019	Apr 25, 2006 05:58:58.817724000 CDT	4.193359000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11020	Apr 25, 2006 05:58:58.817923000 CDT	4.193558000	17	192.168.62.121	32920		227.111.1.4	12345		1358
11021	Apr 25, 2006 05:58:58.818093000 CDT	4.193728000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11022	Apr 25, 2006 05:58:58.818279000 CDT	4.193914000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11023	Apr 25, 2006 05:58:58.818455000 CDT	4.194090000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11024	Apr 25, 2006 05:58:58.818620000 CDT	4.194255000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11025	Apr 25, 2006 05:58:58.818836000 CDT	4.194471000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11026	Apr 25, 2006 05:58:58.819033000 CDT	4.194668000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11027	Apr 25, 2006 05:58:58.819230000 CDT	4.194865000	17	192.168.62.121	32916		227.111.1.2	12345		1358
11028	Apr 25, 2006 05:58:58.819414000 CDT	4.195049000	17	192.168.62.121	32920		227.111.1.4	12345		1358
11029	Apr 25, 2006 05:58:58.819585000 CDT	4.195220000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11030	Apr 25, 2006 05:58:58.819788000 CDT	4.195423000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11031	Apr 25, 2006 05:58:58.819976000 CDT	4.195611000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11032	Apr 25, 2006 05:58:58.820120000 CDT	4.195755000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11033	Apr 25, 2006 05:58:58.820281000 CDT	4.195916000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11034	Apr 25, 2006 05:58:58.820432000 CDT	4.196067000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11035	Apr 25, 2006 05:58:58.820607000 CDT	4.196242000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11036	Apr 25, 2006 05:58:58.820789000 CDT	4.196424000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11037	Apr 25, 2006 05:58:58.820959000 CDT	4.196594000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11038	Apr 25, 2006 05:58:58.821121000 CDT	4.196756000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11039	Apr 25, 2006 05:58:58.821320000 CDT	4.196955000	17	192.168.62.121	32920		227.111.1.4	12345		1358
11040	Apr 25, 2006 05:58:58.821508000 CDT	4.197143000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11041	Apr 25, 2006 05:58:58.821702000 CDT	4.197337000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11042	Apr 25, 2006 05:58:58.821888000 CDT	4.197523000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11043	Apr 25, 2006 05:58:58.822083000 CDT	4.197718000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11044	Apr 25, 2006 05:58:58.822285000 CDT	4.197920000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11045	Apr 25, 2006 05:58:58.822505000 CDT	4.198140000	17	192.168.62.121	32916		227.111.1.2	12345		1358
11046	Apr 25, 2006 05:58:58.822726000 CDT	4.198361000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11047	Apr 25, 2006 05:58:58.822855000 CDT	4.198490000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11048	Apr 25, 2006 05:58:58.823027000 CDT	4.198662000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11049	Apr 25, 2006 05:58:58.823242000 CDT	4.198877000	17	192.168.62.121	32920		227.111.1.4	12345		1358
11050	Apr 25, 2006 05:58:58.823466000 CDT	4.199101000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11051	Apr 25, 2006 05:58:58.823687000 CDT	4.199322000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11052	Apr 25, 2006 05:58:58.823902000 CDT	4.199537000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11053	Apr 25, 2006 05:58:58.824123000 CDT	4.199758000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11054	Apr 25, 2006 05:58:58.824343000 CDT	4.199978000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11055	Apr 25, 2006 05:58:58.824562000 CDT	4.200197000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11056	Apr 25, 2006 05:58:58.824782000 CDT	4.200417000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11057	Apr 25, 2006 05:58:58.825003000 CDT	4.200638000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11058	Apr 25, 2006 05:58:58.825222000 CDT	4.200857000	17	192.168.62.121	32920		227.111.1.4	12345		1358
11059	Apr 25, 2006 05:58:58.825442000 CDT	4.201077000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11060	Apr 25, 2006 05:58:58.825661000 CDT	4.201296000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11061	Apr 25, 2006 05:58:58.825874000 CDT	4.201509000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11062	Apr 25, 2006 05:58:58.825991000 CDT	4.201626000	17	192.168.62.121	32916		227.111.1.2	12345		1358
11063	Apr 25, 2006 05:58:58.826201000 CDT	4.201836000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11064	Apr 25, 2006 05:58:58.826424000 CDT	4.202059000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11065	Apr 25, 2006 05:58:58.826641000 CDT	4.202276000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11066	Apr 25, 2006 05:58:58.826854000 CDT	4.202489000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11067	Apr 25, 2006 05:58:58.827073000 CDT	4.202708000	17	192.168.62.121	32920		227.111.1.4	12345		1358
11068	Apr 25, 2006 05:58:58.827293000 CDT	4.202928000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11069	Apr 25, 2006 05:58:58.827517000 CDT	4.203152000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11070	Apr 25, 2006 05:58:58.827738000 CDT	4.203373000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11071	Apr 25, 2006 05:58:58.827945000 CDT	4.203580000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11072	Apr 25, 2006 05:58:58.828164000 CDT	4.203799000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11073	Apr 25, 2006 05:58:58.828384000 CDT	4.204019000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11074	Apr 25, 2006 05:58:58.834563000 CDT	4.210198000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11075	Apr 25, 2006 05:58:58.834704000 CDT	4.210339000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11076	Apr 25, 2006 05:58:58.834864000 CDT	4.210499000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11077	Apr 25, 2006 05:58:58.835044000 CDT	4.210679000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11078	Apr 25, 2006 05:58:58.835219000 CDT	4.210854000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11079	Apr 25, 2006 05:58:58.835400000 CDT	4.211035000	17	192.168.62.121	32920		227.111.1.4	12345		1358
11080	Apr 25, 2006 05:58:58.835581000 CDT	4.211216000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11081	Apr 25, 2006 05:58:58.835777000 CDT	4.211412000	17	192.168.62.121	32916		227.111.1.2	12345		1358
11082	Apr 25, 2006 05:58:58.835963000 CDT	4.211598000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11083	Apr 25, 2006 05:58:58.836164000 CDT	4.211799000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11084	Apr 25, 2006 05:58:58.836367000 CDT	4.212002000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11085	Apr 25, 2006 05:58:58.836553000 CDT	4.212188000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11086	Apr 25, 2006 05:58:58.836739000 CDT	4.212374000	17	192.168.62.121	32920		227.111.1.4	12345		1358
11087	Apr 25, 2006 05:58:58.836925000 CDT	4.212560000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11088	Apr 25, 2006 05:58:58.837102000 CDT	4.212737000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11089	Apr 25, 2006 05:58:58.837231000 CDT	4.212866000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11090	Apr 25, 2006 05:58:58.837410000 CDT	4.213045000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11091	Apr 25, 2006 05:58:58.837596000 CDT	4.213231000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11092	Apr 25, 2006 05:58:58.837795000 CDT	4.213430000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11093	Apr 25, 2006 05:58:58.837994000 CDT	4.213629000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11094	Apr 25, 2006 05:58:58.838185000 CDT	4.213820000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11095	Apr 25, 2006 05:58:58.838362000 CDT	4.213997000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11096	Apr 25, 2006 05:58:58.838558000 CDT	4.214193000	17	192.168.62.121	32920		227.111.1.4	12345		1358
11097	Apr 25, 2006 05:58:58.838745000 CDT	4.214380000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11098	Apr 25, 2006 05:58:58.838949000 CDT	4.214584000	17	192.168.62.121	32916		227.111.1.2	12345		1358
11099	Apr 25, 2006 05:58:58.839169000 CDT	4.214804000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11100	Apr 25, 2006 05:58:58.839384000 CDT	4.215019000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11101	Apr 25, 2006 05:58:58.839604000 CDT	4.215239000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11102	Apr 25, 2006 05:58:58.839824000 CDT	4.215459000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11103	Apr 25, 2006 05:58:58.840039000 CDT	4.215674000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11104	Apr 25, 2006 05:58:58.840192000 CDT	4.215827000	17	192.168.62.121	32920		227.111.1.4	12345		1358
11105	Apr 25, 2006 05:58:58.840420000 CDT	4.216055000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11106	Apr 25, 2006 05:58:58.840635000 CDT	4.216270000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11107	Apr 25, 2006 05:58:58.840854000 CDT	4.216489000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11108	Apr 25, 2006 05:58:58.841074000 CDT	4.216709000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11109	Apr 25, 2006 05:58:58.841289000 CDT	4.216924000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11110	Apr 25, 2006 05:58:58.841509000 CDT	4.217144000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11111	Apr 25, 2006 05:58:58.841729000 CDT	4.217364000	17	192.168.62.121	32920		227.111.1.4	12345		1358
11112	Apr 25, 2006 05:58:58.841944000 CDT	4.217579000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11113	Apr 25, 2006 05:58:58.842164000 CDT	4.217799000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11114	Apr 25, 2006 05:58:58.842383000 CDT	4.218018000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11115	Apr 25, 2006 05:58:58.842604000 CDT	4.218239000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11116	Apr 25, 2006 05:58:58.854512000 CDT	4.230147000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11117	Apr 25, 2006 05:58:58.854691000 CDT	4.230326000	17	192.168.62.121	32916		227.111.1.2	12345		1358
11118	Apr 25, 2006 05:58:58.854860000 CDT	4.230495000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11119	Apr 25, 2006 05:58:58.855038000 CDT	4.230673000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11120	Apr 25, 2006 05:58:58.855230000 CDT	4.230865000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11121	Apr 25, 2006 05:58:58.855421000 CDT	4.231056000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11122	Apr 25, 2006 05:58:58.855631000 CDT	4.231266000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11123	Apr 25, 2006 05:58:58.855856000 CDT	4.231491000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11124	Apr 25, 2006 05:58:58.856076000 CDT	4.231711000	17	192.168.62.121	32920		227.111.1.4	12345		1358
11125	Apr 25, 2006 05:58:58.856296000 CDT	4.231931000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11126	Apr 25, 2006 05:58:58.856517000 CDT	4.232152000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11127	Apr 25, 2006 05:58:58.856737000 CDT	4.232372000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11128	Apr 25, 2006 05:58:58.856957000 CDT	4.232592000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11129	Apr 25, 2006 05:58:58.857177000 CDT	4.232812000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11130	Apr 25, 2006 05:58:58.857396000 CDT	4.233031000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11131	Apr 25, 2006 05:58:58.857514000 CDT	4.233149000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11132	Apr 25, 2006 05:58:58.857698000 CDT	4.233333000	17	192.168.62.121	32920		227.111.1.4	12345		1358
11133	Apr 25, 2006 05:58:58.857919000 CDT	4.233554000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11134	Apr 25, 2006 05:58:58.858138000 CDT	4.233773000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11135	Apr 25, 2006 05:58:58.858354000 CDT	4.233989000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11136	Apr 25, 2006 05:58:58.858573000 CDT	4.234208000	17	192.168.62.121	32916		227.111.1.2	12345		1358
11137	Apr 25, 2006 05:58:58.858785000 CDT	4.234420000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11138	Apr 25, 2006 05:58:58.859002000 CDT	4.234637000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11139	Apr 25, 2006 05:58:58.859225000 CDT	4.234860000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11140	Apr 25, 2006 05:58:58.859444000 CDT	4.235079000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11141	Apr 25, 2006 05:58:58.859664000 CDT	4.235299000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11142	Apr 25, 2006 05:58:58.859884000 CDT	4.235519000	17	192.168.62.121	32920		227.111.1.4	12345		1358
11143	Apr 25, 2006 05:58:58.860104000 CDT	4.235739000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11144	Apr 25, 2006 05:58:58.860324000 CDT	4.235959000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11145	Apr 25, 2006 05:58:58.860545000 CDT	4.236180000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11146	Apr 25, 2006 05:58:58.860670000 CDT	4.236305000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11147	Apr 25, 2006 05:58:58.860800000 CDT	4.236435000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11148	Apr 25, 2006 05:58:58.861004000 CDT	4.236639000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11149	Apr 25, 2006 05:58:58.861189000 CDT	4.236824000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11150	Apr 25, 2006 05:58:58.861376000 CDT	4.237011000	17	192.168.62.121	32920		227.111.1.4	12345		1358
11151	Apr 25, 2006 05:58:58.861578000 CDT	4.237213000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11152	Apr 25, 2006 05:58:58.861753000 CDT	4.237388000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11153	Apr 25, 2006 05:58:58.861918000 CDT	4.237553000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11154	Apr 25, 2006 05:58:58.862089000 CDT	4.237724000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11155	Apr 25, 2006 05:58:58.862270000 CDT	4.237905000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11156	Apr 25, 2006 05:58:58.862465000 CDT	4.238100000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11157	Apr 25, 2006 05:58:58.862666000 CDT	4.238301000	17	192.168.62.121	32916		227.111.1.2	12345		1358
11158	Apr 25, 2006 05:58:58.862844000 CDT	4.238479000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11159	Apr 25, 2006 05:58:58.863029000 CDT	4.238664000	17	192.168.62.121	32920		227.111.1.4	12345		1358
11160	Apr 25, 2006 05:58:58.863219000 CDT	4.238854000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11161	Apr 25, 2006 05:58:58.863330000 CDT	4.238965000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11162	Apr 25, 2006 05:58:58.863498000 CDT	4.239133000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11163	Apr 25, 2006 05:58:58.863720000 CDT	4.239355000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11164	Apr 25, 2006 05:58:58.863936000 CDT	4.239571000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11165	Apr 25, 2006 05:58:58.864135000 CDT	4.239770000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11166	Apr 25, 2006 05:58:58.864305000 CDT	4.239940000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11167	Apr 25, 2006 05:58:58.864487000 CDT	4.240122000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11168	Apr 25, 2006 05:58:58.864659000 CDT	4.240294000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11169	Apr 25, 2006 05:58:58.864855000 CDT	4.240490000	17	192.168.62.121	32920		227.111.1.4	12345		1358
11170	Apr 25, 2006 05:58:58.865079000 CDT	4.240714000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11171	Apr 25, 2006 05:58:58.865262000 CDT	4.240897000	17	192.168.62.121	32915		227.111.1.1	12345		1358
11172	Apr 25, 2006 05:58:58.865475000 CDT	4.241110000	17	192.168.62.121	32916		227.111.1.2	12345		1358
11173	Apr 25, 2006 05:58:58.865682000 CDT	4.241317000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11174	Apr 25, 2006 05:58:58.865855000 CDT	4.241490000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11175	Apr 25, 2006 05:58:58.866070000 CDT	4.241705000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11176	Apr 25, 2006 05:58:58.866192000 CDT	4.241827000	17	192.168.62.121	32917		227.111.1.3	12345		1358
11177	Apr 25, 2006 05:58:58.866354000 CDT	4.241989000	17	192.168.62.121	32921		227.111.1.5	12345		1358
11178	Apr 25, 2006 05:58:58.866556000 CDT	4.242191000	17	192.168.62.121	32923		227.111.1.6	12345		1358
11179	Apr 25, 2006 05:58:58.866768000 CDT	4.242403000	17	192.168.62.121	32920		227.111.1.4	12345		1358
11180	Apr 25, 2006 05:58:58.866964000 CDT	4.242599000	17	192.168.62.121	32915		227.111.1.1	12345		1358
